Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio,METRIC.Recall.Lower,METRIC.Recall.Upper,METRIC.Precision.Lower,METRIC.Precision.Upper,METRIC.Frac_NA.Lower,METRIC.Frac_NA.Upper
INDEL,*,*,ALL,*,QUAL,*,0.958535,0.95419,0.0,0.956358,10365,14903,2965089780,,0.000000,830362,.,.,539553.000000,290809.000000,,1.8553517944767872,795931,.,.,513813.000000,282118.000000,,1.821269823265442,34431,.,.,25740.000000,8691.000000,,2.9616845012081465,816049,.,.,504820.000000,292359.000000,,1.7267127059539813,778666,.,.,479293.000000,282133.000000,,1.6988193511570784,37383,.,.,25527.000000,10226.000000,,2.49628398200665,0,.,.,0.000000,0.000000,,,0.9581045482310335,0.9589621596957872,0.953735024949391,0.9546422549407109,0.0,4.52040394205433e-06
INDEL,*,*,PASS,*,QUAL,*,0.958535,0.95419,0.0,0.956358,10365,14903,2965089780,,0.000000,830362,.,.,539553.000000,290809.000000,,1.8553517944767872,795931,.,.,513813.000000,282118.000000,,1.821269823265442,34431,.,.,25740.000000,8691.000000,,2.9616845012081465,816049,.,.,504820.000000,292359.000000,,1.7267127059539813,778666,.,.,479293.000000,282133.000000,,1.6988193511570784,37383,.,.,25527.000000,10226.000000,,2.49628398200665,0,.,.,0.000000,0.000000,,,0.9581045482310335,0.9589621596957872,0.953735024949391,0.9546422549407109,0.0,4.52040394205433e-06
INDEL,C16_PLUS,*,ALL,*,QUAL,*,0.5,0.0,0.0,0.0,0,0,2965089780,,0.000000,2,.,.,2.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.0,1.0,0.0,1.0,0.0,1.0
INDEL,C16_PLUS,*,PASS,*,QUAL,*,0.5,0.0,0.0,0.0,0,0,2965089780,,0.000000,2,.,.,2.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.0,1.0,0.0,1.0,0.0,1.0
INDEL,C1_5,*,ALL,*,QUAL,*,0.23926399999999998,0.0,0.0,0.0,0,0,2965089780,,0.000000,163,.,.,163.000000,0.000000,,,39,.,.,39.000000,0.000000,,,124,.,.,124.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.17873665286917415,0.30895528365334024,0.0,1.0,0.0,1.0
INDEL,C1_5,*,PASS,*,QUAL,*,0.23926399999999998,0.0,0.0,0.0,0,0,2965089780,,0.000000,163,.,.,163.000000,0.000000,,,39,.,.,39.000000,0.000000,,,124,.,.,124.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.17873665286917415,0.30895528365334024,0.0,1.0,0.0,1.0
INDEL,C6_15,*,ALL,*,QUAL,*,0.230769,0.0,0.0,0.0,0,0,2965089780,,0.000000,13,.,.,13.000000,0.000000,,,3,.,.,3.000000,0.000000,,,10,.,.,10.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.06965666863961645,0.4973721219753461,0.0,1.0,0.0,1.0
INDEL,C6_15,*,PASS,*,QUAL,*,0.230769,0.0,0.0,0.0,0,0,2965089780,,0.000000,13,.,.,13.000000,0.000000,,,3,.,.,3.000000,0.000000,,,10,.,.,10.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.06965666863961645,0.4973721219753461,0.0,1.0,0.0,1.0
INDEL,D16_PLUS,*,ALL,*,QUAL,*,0.9050090000000001,0.886051,0.0,0.89543,336,887,2965089780,,0.000000,15791,.,.,10943.000000,4848.000000,,2.2572194719471947,14291,.,.,9936.000000,4355.000000,,2.281515499425947,1500,.,.,1007.000000,493.000000,,2.0425963488843815,16130,.,.,11213.000000,4917.000000,,2.280455562334757,14292,.,.,9938.000000,4354.000000,,2.2824988516306846,1838,.,.,1275.000000,563.000000,,2.2646536412078153,0,.,.,0.000000,0.000000,,,0.9003618513805521,0.9095080651740322,0.8810780416808186,0.8908851054954459,0.0,0.0002286706552261375
INDEL,D16_PLUS,*,PASS,*,QUAL,*,0.9050090000000001,0.886051,0.0,0.89543,336,887,2965089780,,0.000000,15791,.,.,10943.000000,4848.000000,,2.2572194719471947,14291,.,.,9936.000000,4355.000000,,2.281515499425947,1500,.,.,1007.000000,493.000000,,2.0425963488843815,16130,.,.,11213.000000,4917.000000,,2.280455562334757,14292,.,.,9938.000000,4354.000000,,2.2824988516306846,1838,.,.,1275.000000,563.000000,,2.2646536412078153,0,.,.,0.000000,0.000000,,,0.9003618513805521,0.9095080651740322,0.8810780416808186,0.8908851054954459,0.0,0.0002286706552261375
