Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio,METRIC.Recall.Lower,METRIC.Recall.Upper,METRIC.Precision.Lower,METRIC.Precision.Upper,METRIC.Frac_NA.Lower,METRIC.Frac_NA.Upper
INDEL,*,*,ALL,*,QUAL,*,0.9585540000000001,0.954199,0.0,0.9563709999999999,10371,14908,2965089780,,0.000000,830351,.,.,539538.000000,290813.000000,,1.8552746954228319,795936,.,.,513818.000000,282118.000000,,1.8212875463458553,34415,.,.,25720.000000,8695.000000,,2.9580218516388728,816049,.,.,504820.000000,292359.000000,,1.7267127059539813,778673,.,.,479303.000000,282132.000000,,1.6988608169225752,37376,.,.,25517.000000,10227.000000,,2.4950620905446366,0,.,.,0.000000,0.000000,,,0.9581233575775561,0.9589807894869691,0.9537436432680786,0.9546507923937355,0.0,4.52040394205433e-06
INDEL,*,*,PASS,*,QUAL,*,0.9585540000000001,0.954199,0.0,0.9563709999999999,10371,14908,2965089780,,0.000000,830351,.,.,539538.000000,290813.000000,,1.8552746954228319,795936,.,.,513818.000000,282118.000000,,1.8212875463458553,34415,.,.,25720.000000,8695.000000,,2.9580218516388728,816049,.,.,504820.000000,292359.000000,,1.7267127059539813,778673,.,.,479303.000000,282132.000000,,1.6988608169225752,37376,.,.,25517.000000,10227.000000,,2.4950620905446366,0,.,.,0.000000,0.000000,,,0.9581233575775561,0.9589807894869691,0.9537436432680786,0.9546507923937355,0.0,4.52040394205433e-06
INDEL,C16_PLUS,*,ALL,*,QUAL,*,0.5,0.0,0.0,0.0,0,0,2965089780,,0.000000,2,.,.,2.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.0,1.0,0.0,1.0,0.0,1.0
INDEL,C16_PLUS,*,PASS,*,QUAL,*,0.5,0.0,0.0,0.0,0,0,2965089780,,0.000000,2,.,.,2.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.0,1.0,0.0,1.0,0.0,1.0
INDEL,C1_5,*,ALL,*,QUAL,*,0.23780500000000002,0.0,0.0,0.0,0,0,2965089780,,0.000000,164,.,.,164.000000,0.000000,,,39,.,.,39.000000,0.000000,,,125,.,.,125.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.17760670697405692,0.30716297944218796,0.0,1.0,0.0,1.0
INDEL,C1_5,*,PASS,*,QUAL,*,0.23780500000000002,0.0,0.0,0.0,0,0,2965089780,,0.000000,164,.,.,164.000000,0.000000,,,39,.,.,39.000000,0.000000,,,125,.,.,125.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.17760670697405692,0.30716297944218796,0.0,1.0,0.0,1.0
INDEL,C6_15,*,ALL,*,QUAL,*,0.230769,0.0,0.0,0.0,0,0,2965089780,,0.000000,13,.,.,13.000000,0.000000,,,3,.,.,3.000000,0.000000,,,10,.,.,10.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.06965666863961645,0.4973721219753461,0.0,1.0,0.0,1.0
INDEL,C6_15,*,PASS,*,QUAL,*,0.230769,0.0,0.0,0.0,0,0,2965089780,,0.000000,13,.,.,13.000000,0.000000,,,3,.,.,3.000000,0.000000,,,10,.,.,10.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.06965666863961645,0.4973721219753461,0.0,1.0,0.0,1.0
INDEL,D16_PLUS,*,ALL,*,QUAL,*,0.905435,0.8863610000000001,0.0,0.8957959999999999,336,885,2965089780,,0.000000,15788,.,.,10942.000000,4846.000000,,2.2579446966570367,14295,.,.,9938.000000,4357.000000,,2.2809272435161807,1493,.,.,1004.000000,489.000000,,2.053169734151329,16130,.,.,11213.000000,4917.000000,,2.280455562334757,14297,.,.,9942.000000,4355.000000,,2.2828932261768085,1833,.,.,1271.000000,562.000000,,2.2615658362989324,0,.,.,0.000000,0.000000,,,0.9007958258498908,0.9099245561468591,0.8813937840122776,0.8911892147450302,0.0,0.0002286706552261375
INDEL,D16_PLUS,*,PASS,*,QUAL,*,0.905435,0.8863610000000001,0.0,0.8957959999999999,336,885,2965089780,,0.000000,15788,.,.,10942.000000,4846.000000,,2.2579446966570367,14295,.,.,9938.000000,4357.000000,,2.2809272435161807,1493,.,.,1004.000000,489.000000,,2.053169734151329,16130,.,.,11213.000000,4917.000000,,2.280455562334757,14297,.,.,9942.000000,4355.000000,,2.2828932261768085,1833,.,.,1271.000000,562.000000,,2.2615658362989324,0,.,.,0.000000,0.000000,,,0.9007958258498908,0.9099245561468591,0.8813937840122776,0.8911892147450302,0.0,0.0002286706552261375
INDEL,D1_5,*,ALL,*,QUAL,*,0.9662950000000001,0.9618040000000001,0.0,0.964044,3642,5536,2965089780,,0.000000,362411,.,.,232301.000000,130110.000000,,1.7854200292060565,350196,.,.,223221.000000,126975.000000,,1.757991730655641,12215,.,.,9080.000000,3135.000000,,2.8963317384370018,364093,.,.,233382.000000,130711.000000,,1.7854809465155954,350186,.,.,223210.000000,126976.000000,,1.7578912550403225,13907,.,.,10172.000000,3735.000000,,2.7234270414993307,0,.,.,0.000000,0.000000,,,0.965703889399545,0.9668790090766949,0.9611774588086237,0.9624226291289949,0.0,1.0131644296529352e-05
INDEL,D1_5,*,PASS,*,QUAL,*,0.9662950000000001,0.9618040000000001,0.0,0.964044,3642,5536,2965089780,,0.000000,362411,.,.,232301.000000,130110.000000,,1.7854200292060565,350196,.,.,223221.000000,126975.000000,,1.757991730655641,12215,.,.,9080.000000,3135.000000,,2.8963317384370018,364093,.,.,233382.000000,130711.000000,,1.7854809465155954,350186,.,.,223210.000000,126976.000000,,1.7578912550403225,13907,.,.,10172.000000,3735.000000,,2.7234270414993307,0,.,.,0.000000,0.000000,,,0.965703889399545,0.9668790090766949,0.9611774588086237,0.9624226291289949,0.0,1.0131644296529352e-05
INDEL,D6_15,*,ALL,*,QUAL,*,0.947484,0.939414,0.0,0.9434319999999999,732,1657,2965089780,,0.000000,49985,.,.,36866.000000,13119.000000,,2.8101227227685035,47360,.,.,34913.000000,12447.000000,,2.8049329155619827,2625,.,.,1953.000000,672.000000,,2.90625,50424,.,.,37256.000000,13168.000000,,2.8292831105710814,47369,.,.,34925.000000,12444.000000,,2.806573449051752,3055,.,.,2331.000000,724.000000,,3.2196132596685083,0,.,.,0.000000,0.000000,,,0.9455027752458556,0.94941389596416,0.9373062018173959,0.9414708987300584,0.0,7.315453996770138e-05
INDEL,D6_15,*,PASS,*,QUAL,*,0.947484,0.939414,0.0,0.9434319999999999,732,1657,2965089780,,0.000000,49985,.,.,36866.000000,13119.000000,,2.8101227227685035,47360,.,.,34913.000000,12447.000000,,2.8049329155619827,2625,.,.,1953.000000,672.000000,,2.90625,50424,.,.,37256.000000,13168.000000,,2.8292831105710814,47369,.,.,34925.000000,12444.000000,,2.806573449051752,3055,.,.,2331.000000,724.000000,,3.2196132596685083,0,.,.,0.000000,0.000000,,,0.9455027752458556,0.94941389596416,0.9373062018173959,0.9414708987300584,0.0,7.315453996770138e-05
INDEL,I16_PLUS,*,ALL,*,QUAL,*,0.907919,0.8645790000000001,0.0,0.885719,90,449,2965089780,,0.000000,6440,.,.,4530.000000,1910.000000,,2.3717277486910993,5847,.,.,4074.000000,1773.000000,,2.2978003384094756,593,.,.,456.000000,137.000000,,3.3284671532846715,6609,.,.,3689.000000,2010.000000,,1.8353233830845772,5714,.,.,3180.000000,1774.000000,,1.7925591882750846,895,.,.,509.000000,236.000000,,2.156779661016949,0,.,.,0.000000,0.000000,,,0.9006741284341533,0.9147978348525043,0.8561701076828572,0.872667867832095,0.0,0.0005580042598193335
INDEL,I16_PLUS,*,PASS,*,QUAL,*,0.907919,0.8645790000000001,0.0,0.885719,90,449,2965089780,,0.000000,6440,.,.,4530.000000,1910.000000,,2.3717277486910993,5847,.,.,4074.000000,1773.000000,,2.2978003384094756,593,.,.,456.000000,137.000000,,3.3284671532846715,6609,.,.,3689.000000,2010.000000,,1.8353233830845772,5714,.,.,3180.000000,1774.000000,,1.7925591882750846,895,.,.,509.000000,236.000000,,2.156779661016949,0,.,.,0.000000,0.000000,,,0.9006741284341533,0.9147978348525043,0.8561701076828572,0.872667867832095,0.0,0.0005580042598193335
INDEL,I1_5,*,ALL,*,QUAL,*,0.957765,0.955311,0.0,0.956536,5130,5284,2965089780,,0.000000,357146,.,.,226577.000000,130569.000000,,1.7353047047921022,342062,.,.,215336.000000,126726.000000,,1.6992250998216625,15084,.,.,11241.000000,3843.000000,,2.9250585480093676,347017,.,.,199792.000000,131169.000000,,1.5231647721641546,331509,.,.,190016.000000,126743.000000,,1.4992228367641605,15508,.,.,9776.000000,4426.000000,,2.2087663804789877,0,.,.,0.000000,0.000000,,,0.9571018436659359,0.9584210802765636,0.9546192852552265,0.9559942132282166,0.0,1.0630199233196969e-05
INDEL,I1_5,*,PASS,*,QUAL,*,0.957765,0.955311,0.0,0.956536,5130,5284,2965089780,,0.000000,357146,.,.,226577.000000,130569.000000,,1.7353047047921022,342062,.,.,215336.000000,126726.000000,,1.6992250998216625,15084,.,.,11241.000000,3843.000000,,2.9250585480093676,347017,.,.,199792.000000,131169.000000,,1.5231647721641546,331509,.,.,190016.000000,126743.000000,,1.4992228367641605,15508,.,.,9776.000000,4426.000000,,2.2087663804789877,0,.,.,0.000000,0.000000,,,0.9571018436659359,0.9584210802765636,0.9546192852552265,0.9559942132282166,0.0,1.0630199233196969e-05
INDEL,I6_15,*,ALL,*,QUAL,*,0.940915,0.9270780000000001,0.0,0.933945,441,1561,2965089780,,0.000000,38402,.,.,28143.000000,10259.000000,,2.743249829418072,36133,.,.,26293.000000,9840.000000,,2.672052845528455,2269,.,.,1850.000000,419.000000,,4.41527446300716,36930,.,.,19488.000000,10384.000000,,1.87673343605547,34237,.,.,18030.000000,9840.000000,,1.8323170731707317,2693,.,.,1458.000000,544.000000,,2.6801470588235294,0,.,.,0.000000,0.000000,,,0.9385230091911747,0.9432396039039683,0.9243929211387024,0.9296966524317705,0.0,9.988343412059564e-05
INDEL,I6_15,*,PASS,*,QUAL,*,0.940915,0.9270780000000001,0.0,0.933945,441,1561,2965089780,,0.000000,38402,.,.,28143.000000,10259.000000,,2.743249829418072,36133,.,.,26293.000000,9840.000000,,2.672052845528455,2269,.,.,1850.000000,419.000000,,4.41527446300716,36930,.,.,19488.000000,10384.000000,,1.87673343605547,34237,.,.,18030.000000,9840.000000,,1.8323170731707317,2693,.,.,1458.000000,544.000000,,2.6801470588235294,0,.,.,0.000000,0.000000,,,0.9385230091911747,0.9432396039039683,0.9243929211387024,0.9296966524317705,0.0,9.988343412059564e-05
SNP,*,*,ALL,*,QUAL,*,0.991418,0.991142,0.0,0.9912799999999999,7077,5493,2965089780,,0.000000,3573416,2400155.000000,1173261.000000,2123160.000000,1450256.000000,2.045712761269658,1.4639898059377103,3542749,2382132.000000,1160617.000000,2100990.000000,1441759.000000,2.052470367054765,1.4572407732498982,30667,18023.000000,12644.000000,22170.000000,8497.000000,1.4254191711483708,2.609156172766859,3574274,2401419.000000,1173708.000000,2121574.000000,1451386.000000,2.0460105920723044,1.461757244454611,3542612,2382130.000000,1160584.000000,2100708.000000,1441749.000000,2.05252700364644,1.4570552849351726,31662,19289.000000,13124.000000,20866.000000,9637.000000,1.4697500761962816,2.165196637957871,0,0.000000,0.000000,0.000000,0.000000,,,0.9913219796395528,0.9915132557143602,0.9910441596083874,0.9912384401522334,0.0,1.0320634485916358e-06
