Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio,METRIC.Recall.Lower,METRIC.Recall.Upper,METRIC.Precision.Lower,METRIC.Precision.Upper,METRIC.Frac_NA.Lower,METRIC.Frac_NA.Upper
INDEL,*,*,ALL,*,QUAL,*,0.9530959999999999,0.966966,0.0,0.959981,9602,10331,3019196203,,0.000000,831824,.,.,535745.000000,296079.000000,,1.8094663924155376,792808,.,.,504830.000000,287978.000000,,1.7530158553778414,39016,.,.,30915.000000,8101.000000,,3.8161955314158744,802578,.,.,487624.000000,297199.000000,,1.6407323039444952,776066,.,.,471293.000000,288052.000000,,1.636138613861386,26512,.,.,16331.000000,9147.000000,,1.7853941182901498,0,.,.,0.000000,0.000000,,,0.9526399032023833,0.9535486381379366,0.9665737551150796,0.9673557781169305,0.0,4.5962772173835376e-06
INDEL,*,*,PASS,*,QUAL,*,0.9530959999999999,0.966966,0.0,0.959981,9602,10331,3019196203,,0.000000,831824,.,.,535745.000000,296079.000000,,1.8094663924155376,792808,.,.,504830.000000,287978.000000,,1.7530158553778414,39016,.,.,30915.000000,8101.000000,,3.8161955314158744,802578,.,.,487624.000000,297199.000000,,1.6407323039444952,776066,.,.,471293.000000,288052.000000,,1.636138613861386,26512,.,.,16331.000000,9147.000000,,1.7853941182901498,0,.,.,0.000000,0.000000,,,0.9526399032023833,0.9535486381379366,0.9665737551150796,0.9673557781169305,0.0,4.5962772173835376e-06
INDEL,C16_PLUS,*,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,3019196203,,0.000000,3,.,.,3.000000,0.000000,,,0,.,.,0.000000,0.000000,,,3,.,.,3.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.0,0.7075982261787134,0.0,1.0,0.0,1.0
INDEL,C16_PLUS,*,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,3019196203,,0.000000,3,.,.,3.000000,0.000000,,,0,.,.,0.000000,0.000000,,,3,.,.,3.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.0,0.7075982261787134,0.0,1.0,0.0,1.0
INDEL,C1_5,*,ALL,*,QUAL,*,0.133858,0.0,0.0,0.0,0,0,3019196203,,0.000000,127,.,.,127.000000,0.000000,,,17,.,.,17.000000,0.000000,,,110,.,.,110.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.08307515726055412,0.20109121562963306,0.0,1.0,0.0,1.0
INDEL,C1_5,*,PASS,*,QUAL,*,0.133858,0.0,0.0,0.0,0,0,3019196203,,0.000000,127,.,.,127.000000,0.000000,,,17,.,.,17.000000,0.000000,,,110,.,.,110.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.08307515726055412,0.20109121562963306,0.0,1.0,0.0,1.0
INDEL,C6_15,*,ALL,*,QUAL,*,0.23809499999999997,0.0,0.0,0.0,0,0,3019196203,,0.000000,21,.,.,21.000000,0.000000,,,5,.,.,5.000000,0.000000,,,16,.,.,16.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.09716335293672451,0.44570340636043393,0.0,1.0,0.0,1.0
INDEL,C6_15,*,PASS,*,QUAL,*,0.23809499999999997,0.0,0.0,0.0,0,0,3019196203,,0.000000,21,.,.,21.000000,0.000000,,,5,.,.,5.000000,0.000000,,,16,.,.,16.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.09716335293672451,0.44570340636043393,0.0,1.0,0.0,1.0
INDEL,D16_PLUS,*,ALL,*,QUAL,*,0.8942559999999999,0.9222049999999999,0.0,0.908015,282,592,3019196203,,0.000000,16294,.,.,11155.000000,5139.000000,,2.1706557696049815,14571,.,.,9966.000000,4605.000000,,2.164169381107492,1723,.,.,1189.000000,534.000000,,2.2265917602996255,15798,.,.,10780.000000,5018.000000,,2.1482662415304903,14569,.,.,9962.000000,4607.000000,,2.162361623616236,1229,.,.,818.000000,411.000000,,1.9902676399026764,0,.,.,0.000000,0.000000,,,0.8894639218131531,0.8989071397634174,0.9179511716179568,0.9263048316432387,0.0,0.00023347568081621972
INDEL,D16_PLUS,*,PASS,*,QUAL,*,0.8942559999999999,0.9222049999999999,0.0,0.908015,282,592,3019196203,,0.000000,16294,.,.,11155.000000,5139.000000,,2.1706557696049815,14571,.,.,9966.000000,4605.000000,,2.164169381107492,1723,.,.,1189.000000,534.000000,,2.2265917602996255,15798,.,.,10780.000000,5018.000000,,2.1482662415304903,14569,.,.,9962.000000,4607.000000,,2.162361623616236,1229,.,.,818.000000,411.000000,,1.9902676399026764,0,.,.,0.000000,0.000000,,,0.8894639218131531,0.8989071397634174,0.9179511716179568,0.9263048316432387,0.0,0.00023347568081621972
